"Police in Upper Darby, Pennsylvania saved a man who was shooting up heroin on a public bus from an overdose",Video shows police saving man from heroin overdose,CBS Health,2016-02-24 23:27:37 -0600
"Angel Reynoso spent his 30th birthday in the hospital after brain surgery; today, he's in remission, and music is helping him heal",Brain cancer survivor thrives on music as therapy,CBS Health,2016-02-24 14:57:16 -0600
"A rare genetic syndrome caused life-threatening problems at birth, but now Lexi Melton is dancing her way through childhood","For little girl born without a jaw, doctors create one",CBS Health,2016-02-24 20:24:20 -0600
"Studies found wide differences in the price of medical treatments, depending on if they are inpatient or outpatient.",Where to look for better health-care prices,CNBC Health,2016-02-24 04:00:00 -0600
Tiger Woods is back playing golf... although he hasn't quite made it onto a course just yet.,Tiger Woods: Agent dismisses injury setback reports,CNN Health,2016-02-24 09:01:18 -0600
"",Doctors: Maybe you shouldn't do this after birth,CNN Health,2016-02-24 07:45:41 -0600
The Australian Parliament passed a measure Wednesday legalizing medical marijuana.,Medical marijuana legalized in Australia,CNN Health,2016-02-24 14:01:22 -0600
"Weed-related emergency room visits are on the rise in Colorado since voters approved the legalization of retail marijuana in 2012 and sales began in 2014. And these incidents are increasing more dramatically among visitors from outside Colorado, according to research published Wednesday in the New England Journal of Medicine.",Colorado visitors are using pot and ending up in the ER,CNN Health,2016-02-24 16:11:45 -0600
"Citing the staggering increase in heroin use and overdose deaths, an upstate New York mayor is proposing the nation's first supervised injection facilities modeled after sites in Canada and Europe, places where addicts can safely shoot up heroin under clinical supervision while receiving health care and counseling.",Mayor proposes nation's first heroin injection centers,CNN Health,2016-02-24 15:49:54 -0600
Garrett Boyte's first clue that something was wrong came the day he moved to town.,When brown tap water is deemed legal and safe,CNN Health,2016-02-24 23:49:32 -0600
"<div class=""thumb""><img src=""http://www.drugstorenews.com/sites/drugstorenews.com/files/imagecache/thumbnail/field_thumbnail_image/02-2016/targetmain6.jpg"" alt="""" title=""""  class=""imagecache imagecache-thumbnail"" width=""100"" height=""74"" /></div><div class=""author"">","Target is winning back shoppers, especially online",Drugstore News,2016-02-24 09:13:09 -0600
"<div class=""thumb""><img src=""http://www.drugstorenews.com/sites/drugstorenews.com/files/imagecache/thumbnail/field_thumbnail_image/02-2016/ritzman.jpg"" alt="""" title=""""  class=""imagecache imagecache-thumbnail"" width=""100"" height=""74"" /></div><div class=""author"">",Ritzman Pharmacy sets ‘pharmacy of the future’ grand opening,Drugstore News,2016-02-24 14:21:50 -0600
BreatheXperts is formulated with a precise blend of salt and bicarbonate (baking soda) to optimize cleaning and comfort.&nbsp;,Similasan launches German-designed nasal irrigation system for cough/cold,Drugstore News,2016-02-24 08:54:10 -0600
BreatheXperts is formulated with a precise blend of salt and bicarbonate (baking soda) to optimize cleaning and comfort.&nbsp;,Similasan launches nasal irrigation system for cough/cold,Drugstore News,2016-02-24 08:54:10 -0600
"This dietary supplement with an improved formula continues to provide 135 mg of caffeine, about the equivalent of a 12 oz. cup of premium coffee.&nbsp;",Mission packs the same punch in new 2-pack Compete Energy Bites,Drugstore News,2016-02-24 08:20:33 -0600
"&nbsp;assembled a first-class panel of retail pharmacy and supplier executives for an exclusive, in-depth discussion on emerging best practices for improving care among patients with chronic conditions.",Five big ideas for chronic care management,Drugstore News,2016-02-24 14:52:12 -0600
"Walgreens is the top drug store when it comes to customer satisfaction, with CVS not far behind, according to the latest American Customer Satisfaction Index.","ACSI: Walgreens, CVS tops in customer satisfaction",Drugstore News,2016-02-24 14:34:50 -0600
"<div class=""thumb""><img src=""http://www.drugstorenews.com/sites/drugstorenews.com/files/imagecache/thumbnail/field_thumbnail_image/02-2016/RitzmanNEOMED_main.jpg"" alt="""" title=""""  class=""imagecache imagecache-thumbnail"" width=""100"" height=""74"" /></div><div class=""author"">",Ritzman Pharmacy sets ‘pharmacy of the future’ grand opening date,Drugstore News,2016-02-24 14:21:50 -0600
"Vonnie Hampel was most recently the press secretary and senior legislative assistant to U.S. Rep. Dave Loebsack, D-Ia., and now joins NACDS&rsquo; government affairs and public policy department.&nbsp;","NACDS names Hampel director, federal government affairs",Drugstore News,2016-02-24 14:10:49 -0600
A new egg-based prenatal vitamin has been launched by Vertical Pharmaceuticals.&nbsp;,Vertical Pharmaceuticals launches egg-based Rx prenatal vitamin,Drugstore News,2016-02-24 11:33:29 -0600
The Food and Drug Administration has approved a generic of Alzheimers-related dementia treatment Aricept.&nbsp;,"FDA approves generic Aricept from ANI, Dexcel",Drugstore News,2016-02-24 11:03:41 -0600
"In the next 12 months, the company will introduce and adopt a new brand that it says &ldquo;embodies a new promise, vision and identity for Teva.&rdquo;",Teva begins process of building new brand,Drugstore News,2016-02-24 10:42:17 -0600
ACPM suggested a series of strategic initiatives will be required to influence the successful advancement and adoption of lifestyle medicine in clinical practice.,ACPM advocates for incorporation of lifestyle medicine into health care,Drugstore News,2016-02-24 09:27:30 -0600
"<div class=""thumb""><img src=""http://www.drugstorenews.com/sites/drugstorenews.com/files/imagecache/thumbnail/field_thumbnail_image/02-2016/smartphone_tablet_laptop_Devices.jpg"" alt="""" title=""""  class=""imagecache imagecache-thumbnail"" width=""100"" height=""74"" /></div><div class=""author"">",Study: Digital influences U.S. consumers,Drugstore News,2016-02-24 13:57:34 -0600
"<div class=""thumb""><img src=""http://www.drugstorenews.com/sites/drugstorenews.com/files/imagecache/thumbnail/field_thumbnail_image/02-2016/xeljanz.jpg"" alt="""" title=""""  class=""imagecache imagecache-thumbnail"" width=""100"" height=""74"" /></div><div class=""author"">",FDA approves Pfizer's Xeljanz XR,Drugstore News,2016-02-24 12:25:30 -0600
A new event for retailers and consumer package goods executives is taking shape called Shoptalk and the successful entrepreneurs behind its creation have big plans and funding to make it happen.,"Shoptalk takes shape, new event focused on next-gen commerce",Drugstore News,2016-02-24 11:41:17 -0600
),"Ad Age: Johnson & Johnson sleep research leads to app, campaign",Drugstore News,2016-02-24 11:53:16 -0600
"U.S. consumers who shopped for four different medical procedures would&rsquo;ve saved between $320 and $1,062 in out-of-pocket costs if they chose an outpatient facility over a hospital, according to a new analysis.","Four Ways To Save $1,000 On Your Next Surgery",Forbes Healthcare,2016-02-24 06:34:00 -0600
"U.S. consumers who shopped for four different medical procedures would&rsquo;ve saved between $320 and $1,062 in out-of-pocket costs if they chose an outpatient facility over a hospital, according to a new analysis.",You Could Save Hundreds On These Four Surgeries,Forbes Healthcare,2016-02-24 06:34:00 -0600
"Journal article authored in the New England Journal of Medicine on January 27, 2016 expresses continued support of the disease model of addiction, moving the mark forward in addiction medicine.",Disease Model of Addiction Gains Continued Support,Forbes Healthcare,2016-02-24 17:01:00 -0600
A new study finds that chocolate over the years is linked to better cognitive function.,Cognition Link Gives You One More Reason To Eat Chocolate,Forbes Healthcare,2016-02-24 10:03:00 -0600
"U.S. consumers who shopped for four different medical procedures would&rsquo;ve saved between $320 and $1,062 in out-of-pocket costs if they chose an outpatient facility over a hospital, according to a new analysis.",You Could Save Hundreds Of Dollars On These Four Surgeries,Forbes Healthcare,2016-02-24 06:34:00 -0600
"Back when I worked as a reproductive endocrinologist (&ldquo;RE,&rdquo; &ldquo;IVF doc&rdquo;) I filled my days with the (literally) microscopic observations, decisions and details of helping my patients have healthy babies. I spent much less time thinking about the IVF industry as a whole, its business direction, whether or not it was as a whole run efficiently. We saw patients seven days a week, started ultrasound scans at 6AM and kind of assumed that we and our colleagues were effective stewards of our little corner of the healthcare world.",Why More Americans Don't Get IVF Treatment,Forbes Healthcare,2016-02-24 12:55:00 -0600
"City and health directors from across the country are urging the U.S. Food and Drug Administration (FDA) to adopt new labels to ""explicitly warn about a dangerous combination of medications"" that have been fueling the nation's prescription drug overdose epidemic over the years.","Health Officials Urge FDA To Add Black Box Warning On Opioids, Benzos",Forbes Healthcare,2016-02-24 04:00:00 -0600
"Journal article authored in the New England Journal of Medicine on January 27, 2016 expresses continued support of the disease model of addiction, moving the mark forward in addiction medicine.",Disease Model Of Addiction Gains Continued Support,Forbes Healthcare,2016-02-24 17:01:00 -0600
A small Indian pharma found a niche for generics in Central America that it believes has a moat to ward off rivals.,Chennai Pharma Entrepreneur Braved Odds To Sell Meds In Latin America,Forbes Healthcare,2016-02-24 15:44:00 -0600
U.S. health officials are investigating more than a dozen possible Zika infections that may have been spread through sex.,CDC investigating 14 reports of Zika virus being sexually transmitted,Fox Health,2016-02-24 05:35:00 -0600
"The number of confirmed and suspected cases of microcephaly in Brazil associated with the Zika virus has risen to 4,690 from 4,443 a week earlier, the Ministry of Health said on Tuesday.",Brazil reports increase in microcephaly cases linked to Zika,Fox Health,2016-02-24 05:30:00 -0600
"Young women are less likely than men to have returned to work a year after a heart attack, mostly due to social and economic factors, suggests new research.",Young women less likely to return to work after heart attacks,Fox Health,2016-02-24 05:00:00 -0600
Food allergies are a nuisance for some people and a life-threatening condition for others.,How to protect your child from common food allergies,Fox Health,2016-02-24 04:00:00 -0600
"A video of a mother holding her premature son for the first time has gone viral, amassing more than 7 million views and nearly 10 million comments since being posted about a week ago.",Video captures moment mother 'fell completely in love' with premature son,Fox Health,2016-02-24 07:27:00 -0600
"Impatient people may be more likely to have shorter telomeres, parts of human chromosomes that that tend to get shorter as people age, according to a new study.","Come on, already! Impatience linked to chromosome length",Fox Health,2016-02-24 06:55:00 -0600
"Evidence is building for the theory that Zika can cause newborn brain defects and the World Health Organization is promising more answers in weeks, but nailing a definitive link will be neither simple nor swift.",Proving Zika guilty: A long and painstaking task,Fox Health,2016-02-24 05:43:00 -0600
"In women, blood flow to the heart during exercise testing may be influenced by anxiety, while the same does not appear to be true for men, according to results reported in the annual women's themed issue of Circulation: Cardiovascular Quality and Outcomes.",Anxiety may influence a woman's heart during exercise,Fox Health,2016-02-24 04:00:00 -0600
"British doctors say more parents are requesting so-called ""vaginal seeding"", when a swab from the mother's vagina is wiped into a newborn's mouth after caesarean-section birth, despite a lack of evidence for its medical benefits.",Doctors warn of demand for 'vaginal seeding' despite thin evidence,Fox Health,2016-02-24 00:30:00 -0600
There were two lat-pulldown stations positioned next to each other in this gym I belonged to many years ago.,3 ways you're working out wrong,Fox Health,2016-02-24 04:00:00 -0600
"Shortly before midnight on Feb. 4, Richard Pieri was called to the VA Medical Center near Wilkes-Barre, Penn., to assist with an emergency appendectomy.",Cops say nurse was drunk during emergency surgery,Fox Health,2016-02-24 09:43:00 -0600
An Illinois mom is speaking out to warn parents after her daughter got second-degree burns on her neck while using her charging cellphone.,Freak accident with cellphone leaves teen with second-degree burns on neck,Fox Health,2016-02-24 08:18:00 -0600
"An adoption agency in New York City is looking for volunteers to cuddle newborns as they wait to be adopted, and some experts say the need reflects a nationwide shortage of these caregivers.",Adoption agencies seeking volunteers to cuddle babies awaiting adoption,Fox Health,2016-02-24 08:11:00 -0600
A Minneapolis man who lost more than 150 pounds after changing his lifestyle habits has started a meal prep business in hopes of helping others achieve their weight loss goals.,Man who lost 150 pounds to become body builder starts meal service to help others,Fox Health,2016-02-24 07:58:00 -0600
"As doctors shift away from drawing vials of blood from patients and rely on lab-on-a-chip diagnostics that identify a myriad of conditions using a single drop of blood, there's now concern that not all of your blood is equal.",Our blood can change dramatically from one drop to the next,Fox Health,2016-02-24 09:38:00 -0600
The head of the World Health Organization warned Wednesday that the Zika outbreak would likely worsen before nations besieged by the mosquito-borne virus linked to thousands of birth defects in Brazil see relief.,"Zika outbreak will worsen before it gets better, WHO head says",Fox Health,2016-02-24 17:32:00 -0600
"A set of newborn triplets are now being tended to in a California hospital, unaware of their place at the center of a complex legal battle that could have huge implications for surrogacy and parental rights.","California triplets at center of thorny surrogacy case, pro-life debate",Fox Health,2016-02-24 16:45:00 -0600
"New York City officials on Wednesday rolled out a new effort to tackle a surge in deaths from drug overdoses on Staten Island, the smallest of the city's five boroughs, which last year suffered the city's highest rate of overdose deaths.",New York steps up fight against overdoses in hard-hit Staten Island,Fox Health,2016-02-24 16:27:00 -0600
"Marijuana is sending visitors to Colorado to hospital emergency rooms at an increasing rate, according to a new study.",Colorado visitors end up in ERs more for pot use than residents,Fox Health,2016-02-24 16:22:00 -0600
Miami University of Ohio says some 200 students have been sickened in a norovirus outbreak.,200 students at Miami University of Ohio sick from norovirus,Fox Health,2016-02-24 15:14:00 -0600
A new study shows kidney stones are on the rise.,How to avoid developing kidney stones,Fox Health,2016-02-24 15:08:00 -0600
"Days after a Scottish nurse who recovered from Ebola was readmitted to the hospital for the third time, researchers have released a report that suggests most survivors have brain markers for the virus more than six months after initial infection.","Ebola survivors' brains abnormal 6 months post-infection, study finds",Fox Health,2016-02-24 15:00:00 -0600
SALT LAKE CITY — Identical twin sisters from Utah each recently gave birth to identical twins — again.,Twin moms each give birth to second set of twins,Fox Health,2016-02-24 11:09:00 -0600
"Building exercise into lessons might help kids get better grades, especially when the task at hand requires memorization, a small Dutch study suggests.",Can kids learn more when they exercise during lessons?,Fox Health,2016-02-24 11:02:00 -0600
"When you see characters with autism in a movie or on TV, chances are they’ll fit a certain mold: “Highly gifted, intelligent, quirky, socially odd,” says film director Janet Grillo.",Director brings reality of autism to the big screen,Fox Health,2016-02-24 10:53:00 -0600
Popular diets like Atkins and Paleo have long preached that to lose weight — and keep it off — you’ve got to cut out the carbohydrates.,The scientific way to eat bread and lose weight,Fox Health,2016-02-24 10:11:00 -0600
"A Pennsylvania teen batting terminal cancer married his high school sweetheart last week, after countless members of the community stepped forward to make the 200 guest reception possible.",Pennsylvania teen marries high school sweetheart after finding out cancer is terminal,Fox Health,2016-02-24 10:09:00 -0600
"The Obama administration has taken a ""passive"" approach to catching fraud committed by people applying for health insurance subsidies, GAO says.",Feds Passive Policing of Obamacare Fraud: GAO,NBC Health,2016-02-24 09:02:00 -0600
"Tourists who come to Colorado and take advantage of the state's liberal marijuana laws often end up in emergency rooms, doctors said Wednesday.",ER Visits Double for Marijuana-Using Colorado Visitors,NBC Health,2016-02-24 16:19:00 -0600
"From headaches and memory loss to vision problems and infected semen, Ebola survivors are suffering serious, long-term effects.",Ebola Survivors Suffer Long-Term Consequences: Studies,NBC Health,2016-02-24 15:51:00 -0600
"The Obama administration has taken a ""passive"" approach to catching fraud committed by people applying for health insurance subsidies, GAO says.",Feds Are Passive on Policing of Obamacare Fraud: Report,NBC Health,2016-02-24 09:02:00 -0600
"Teams of U.S. and Brazilian health workers ventured into dicey slums, fought through snarled traffic and braved torrential downpours on the first day","U.S., Brazilian Health Teams Hit Slums to Study Zika",NBC Health,2016-02-24 09:52:00 -0600
Johnson & Johnson was ordered to pay $72 million to the family of a woman whose death from cancer was linked to the company's talc-based products.,Johnson & Johnson Ordered to Pay $72M Over Cancer Death,NBC Health,2016-02-24 04:57:40 -0600
"The U.S. Senate voted to confirm Dr.Robert Califf, a well-regarded cardiologist and researcher to take the helm at the FDA .",Senate Confirms Dr. Robert Califf to Lead FDA,NBC Health,2016-02-24 11:58:57 -0600
"""You can't be reinfected by the same cold virus, but there are some 200 different strains circulating at any given time.""",Your Cold Is Finally Over: Should You Toss Your Toothbrush?,NBC Health,2016-02-24 06:08:14 -0600
The U.S. Olympic Commission has developed a protocol to reduce the risk of American athletes and tourists contracting Zika during the upcoming Summer Olympic Games in Brazil.,CDC: Many U.S. Travelers to Summer Olympics Will Contract Zika,NBC Health,2016-02-24 15:08:08 -0600
"This year's flu vaccine is one of the most effective in years, the Centers for Disease Control and Prevention said Wednesday.","Flu Vaccine 60 Percent Effective So Far, CDC Says",NBC Health,2016-02-24 18:56:00 -0600
"In more good news, health officials report flu vaccine is 59 percent effective so far",Flu Season Continues to Be Mild: CDC,NIH MedlinePlus,2016-02-24 18:00:00 -0600
"Many out-of-state users overindulge with marijuana, particularly the edible version, researcher says",'Pot Tourists' Linked to Surge in Colorado ER Visits,NIH MedlinePlus,2016-02-24 16:00:00 -0600
"Researchers find falls, broken bones, bed sores more likely in older patients",Health Problems Can Plague Seniors After Cancer Surgery,NIH MedlinePlus,2016-02-24 13:00:00 -0600
"Cancer-fighting drugs were able to reach tumors, but the technique still in preliminary stage","Laser Unlocks Blood-Brain Barrier for Chemotherapy, Study Shows",NIH MedlinePlus,2016-02-24 13:00:00 -0600
"Findings on differences in structure, function may offer clues to high rates of cardiac arrest among these elite athletes",NBA Players Putting Their Hearts into Medical Research,NIH MedlinePlus,2016-02-24 13:00:00 -0600
But Norwegian researchers also found no increased risk of birth defects or delivery complications,"Male Childhood Cancer Survivors Less Likely to Have Kids, Study Finds",NIH MedlinePlus,2016-02-24 11:00:00 -0600
Dutch study also found bringing exercise to the classroom boosted spelling grades,Exercise + Classwork May = Better Math Scores,NIH MedlinePlus,2016-02-24 08:00:00 -0600
Small study found half of patients still getting pain relief a year out from treatment,Nerve Block Technique Might Help Ease Chronic Back Pain ,NIH MedlinePlus,2016-02-24 06:00:00 -0600
A new policy requires people to submit documents like a birth or marriage certificate if they want to use special enrollment periods to sign up for coverage after the open enrollment deadline.,Proof Needed to Enroll in Health Plan Post-Deadline,New York Times Health,2016-02-24 19:25:28 -0600
The National Restaurant Association had sought to halt a measure requiring chain restaurants to warn customers about high salt levels in menu items.,"New York City Can Require Sodium Warnings, Judge Rules",New York Times Health,2016-02-24 12:04:01 -0600
Dr. Califf’s nomination had been delayed at the request of a Democratic lawmaker unhappy with the agency’s oversight of painkiller drugs known as opioids.,Dr. Robert Califf Wins Senate Confirmation to Run F.D.A.,New York Times Health,2016-02-24 12:36:22 -0600
"A new study suggests that exercise may change how the immune system deals with cancer, explaining why people who exercise appear to be much less likely to develop or die from the disease than people who do not.",Phys Ed: How Exercise May Lower Cancer Risk,New York Times Health,2016-02-24 12:34:26 -0600
"SHANGHAI (Reuters) - A group of Chinese pharmacy chains has demanded the abolition of a medicine tracking platform run by Alibaba Health Information Technology, piling further pressure on the firm after China's drug regulator suspended the system on Saturday.",China pharmacies urge abolition of Alibaba Health drug tracking platform,Reuters Health News,2016-02-24 03:34:29 -0600
"VANCOUVER (Reuters) - A federal court judge in Vancouver on Wednesday ruled that medical marijuana patients have the Constitutional right to grow their own cannabis, striking down a ban introduced by Canada's previous Conservative government.",Canada court rules medical marijuana patients can grown own pot,Reuters Health News,2016-02-24 12:20:13 -0600
"LONDON (Reuters) - Britain's departure from the European Union would threaten scientific research and jeopardize the 28-nation bloc's system of drug regulation, the European pharmaceutical industry said on Wednesday.","Brexit is the wrong prescription, says European pharma industry",Reuters Health News,2016-02-24 06:59:47 -0600
"FRANKFURT (Reuters) - Kidney dialysis provider Fresenius Medical Care (FMC) expects more than 70 percent of eligible U.S. patients to have switched to cheaper alternative anemia treatment Mircera by the end of March, the German group's chief executive said.","FMC aims for 110,000 U.S. patients to be on Mircera in first-quarter",Reuters Health News,2016-02-24 04:35:22 -0600
"LONDON,(Reuters) - Evidence is building for the theory that Zika can cause newborn brain defects and the World Health Organization is promising more answers in weeks, but nailing a definitive link will be neither simple nor swift.",Proving Zika guilty: A long and painstaking task,Reuters Health News,2016-02-24 08:34:57 -0600
"(Reuters Health) - Building exercise into lessons might help kids get better grades, especially when the task at hand requires memorization, a small Dutch study suggests.",Can kids learn more when they exercise during lessons?,Reuters Health News,2016-02-24 10:37:34 -0600
"(Reuters Health) - Marijuana is sending visitors to Colorado to hospital emergency rooms at an increasing rate, according to a new study. The same isn't true of Colorado residents, however.",Colorado visitors end up in ERs more for pot use than residents,Reuters Health News,2016-02-24 16:22:41 -0600
"VANCOUVER (Reuters) - A federal court judge in Vancouver on Wednesday ruled that medical marijuana patients have the Constitutional right to grow their own cannabis, striking down a ban introduced by Canada's previous Conservative government.",Canada patients can grow their own medical marijuana: court,Reuters Health News,2016-02-24 15:23:47 -0600
"(Reuters Health) – Mothers who share a bed with their babies are more motivated to breastfeed and more likely to keep it up for the recommended six months, according to a U.K. study.",Co-sleeping linked to breastfeeding,Reuters Health News,2016-02-24 14:45:27 -0600
"CLEVELAND (Reuters) - At least 200 students at a central Ohio public university have reported symptoms of the highly contagious norovirus, school officials said on Wednesday.",Two hundred Ohio university students sick with norovirus symptoms,Reuters Health News,2016-02-24 12:23:48 -0600
"(Reuters Health) – Serious eye problems like retinal detachment can come on suddenly and require immediate care, but few people are aware of these conditions much less how they’re treated, a small U.S. study finds.",Patient awareness of emergency eye problems is low,Reuters Health News,2016-02-24 11:44:36 -0600
"NEW YORK (Thomson Reuters Foundation) - Half of all black gay and bisexual men in the United States are projected to be diagnosed with HIV, a government study shows, in a ratio parallel to the prevalence of the virus among such men in developing nations such as Mauritania and Senegal.","Half of gay black men in U.S. likely to be diagnosed with HIV, CDC says",Reuters Health News,2016-02-24 15:55:15 -0600
(Reuters) - Johnson & Johnson was ordered by a Missouri state jury to pay $72 million of damages to the family of a woman whose death from ovarian cancer was linked to her use of the company's talc-based Baby Powder and Shower to Shower for several decades.,J&J must pay $72 million for cancer death linked to talcum powder: lawyers,Reuters Health News,2016-02-24 15:48:11 -0600
"LOS ANGELES (Reuters) - Hamburger chain In-N-Out Burger is the newest target in a push by public health, environmental and consumer groups to convince high-profile food sellers to stop serving meat from animals fed a routine diet of antibiotics.",Activists press In-N-Out on antibiotic policy amid superbug worries,Reuters Health News,2016-02-24 14:20:59 -0600
NEW YORK (Reuters) - A New York judge on Wednesday shot down a challenge by a restaurant trade group and upheld a city rule requiring many chain eateries to post warnings on menu items that are high in sodium.,Judge upholds NYC rule on restaurant salt warnings,Reuters Health News,2016-02-24 12:54:30 -0600
NEW YORK (Reuters) - Consumers expressed concern on social media about a talc-based baby powder made by Johnson & Johnson on Wednesday after a Missouri jury ordered the company to pay $72 million in damages to the family of a woman who said her death from cancer was linked to use of the product.,Social media users concerned over J&J talc powder after verdict,Reuters Health News,2016-02-24 16:00:52 -0600
"BOGOTA (Reuters) - Colombian health officials reported on Wednesday a ""probable"" case of microcephaly possibly linked to Zika, as the country closely watches potential impacts of the mosquito-borne virus.",Colombia reports 'probable' case of microcephaly in aborted fetus,Reuters Health News,2016-02-24 15:36:38 -0600
"(Reuters) - Pennsylvania Governor Tom Wolf announced on Wednesday that he has a ""treatable form"" of prostate cancer but said it would not interfere with his official duties.",Pennsylvania governor Wolf has 'treatable' prostate cancer,Reuters Health News,2016-02-24 10:41:34 -0600
"(Reuters) - A U.S. appeals court on Wednesday allowed Louisiana to enforce a restrictive 2014 abortion law critics say is aimed at shutting clinics, ending a halt to the measure handed out by a lower court judge earlier this year.",U.S. court allows Louisiana abortion restrictions to go into effect,Reuters Health News,2016-02-24 17:41:16 -0600
"NEW YORK (Thomson Reuters Foundation) - A health center operated by Medecins Sans Frontieres (MSF) has been damaged by looters in South Sudan, threatening medical care for residents of the violence-torn region, the charity said on Wednesday.",Looting of charity health center threatens medical care in South Sudan,Reuters Health News,2016-02-24 16:44:39 -0600
"WASHINGTON (Reuters) - The Senate voted overwhelmingly on Wednesday to confirm Dr. Robert Califf as head of the Food and Drug Administration, an agency that regulates everything from food and drugs to tobacco, cosmetics and dietary supplements.",Senate confirms Dr. Robert Califf to lead FDA,Reuters Health News,2016-02-24 16:30:51 -0600
"NEW YORK (Reuters) - New York City officials on Wednesday rolled out a new effort to tackle a surge in deaths from drug overdoses on Staten Island, the smallest of the city's five boroughs, which last year suffered the city's highest rate of overdose deaths.",New York steps up fight against overdoses in hard-hit Staten Island,Reuters Health News,2016-02-24 16:27:57 -0600
"SYDNEY (Reuters) - Australian authorities stepped up the fight against Zika in the north of the country on Thursday, spraying homes and businesses near a hotel after a guest tested positive for the disease and mosquitoes carrying the virus were detected.",Australian authorities spray Queensland hotel over Zika scare,Reuters Health News,2016-02-24 19:39:13 -0600
RIO DE JANEIRO (Reuters) - The head of the World Health Organization warned Wednesday that the Zika outbreak would likely worsen before nations besieged by the mosquito-borne virus linked to thousands of birth defects in Brazil see relief.,"Zika outbreak will worsen before it gets better, WHO head says",Reuters Health News,2016-02-24 19:16:22 -0600
A research team has discovered how dopamine controls the brain’s response to cocaine. Findings from this study will reveal new insights into dopamine function in the brain.,Dopamine signaling pathway that controls cocaine reward in mice identified,Science Daily Health,2016-02-24 06:05:19 -0600
"A therapy widely recommended in the UK, Europe and the US to stop babies from being born too soon is ineffective, research shows. Previous research suggested that the therapy - a hormone called progesterone - may stop pregnant women from giving birth early but little was known about its long term effects.","Therapy to stop premature birth safe but ineffective, study finds",Science Daily Health,2016-02-24 06:04:09 -0600
"Bacteria in the gut of disease-bearing insects -- including the mosquito which carries the Zika virus -- can be used as a Trojan horse to help control the insects' population, new research has shown. The results showed declines in fertility of up to 100 percent and an increase of 60 percent in the mortality rate of larvae, among the insects studied. The findings offer the prospect of a much more targeted approach to insect control.",Tackling Zika using bacteria as a Trojan horse,Science Daily Health,2016-02-24 06:04:07 -0600
"Doctors are seeing a rise in the number of parents requesting so-called 'vaginal seeding' for babies born by cesarean section, according to a new article. The practice, which is also known as microbirthing, involves taking a swab from the mother's vagina and wiping this over the baby's mouth, eyes, face and skin shortly after birth by caesarean section. The idea is that vaginal seeding allows a baby born via caesarean section to come into contact with bacteria from the birth canal. The hope is this may boost their gut bacteria, and reduce risk of conditions such as allergies or obesity.","Increased demand for 'vaginal seeding' from new parents, despite lack of evidence",Science Daily Health,2016-02-24 06:04:05 -0600
"Students would benefit from more hands-on training and responsibility, research indicates. The new findings have concluded that medical students should take on greater responsibility for patient care as undergraduates, that assessment methods in clinical practice and professionalism need improvement, and that good practice in postgraduate supervision and support must be shared.",More hands-on training for doctors required if policy changes,Science Daily Health,2016-02-24 06:04:03 -0600
