"Firefighter Ryan McCuen spent $1,023 on a Detroit family and received cookies, fruit, and a balloon in return.",Firefighter takes care of big bill for teens with muscular dystrophy,Fox Health,2016-02-26 05:30:00 -0600
You probably have a long list of things you'd rather do than see your doctor.,5 things to never say to your doctor,Fox Health,2016-02-26 04:00:00 -0600
"Modern cancer drugs supercharge immune systems, target specific gene mutations and pack modified viruses into vaccines.",Old red dye shows promise as new cancer foe,Fox Health,2016-02-26 00:13:00 -0600
"There's only so much a person can do about certain leadership qualities, such as high intelligence.","If men want to be seen as leaders, muscles help",Fox Health,2016-02-26 06:32:00 -0600
"Checking how fast people can climb stairs before surgery might help predict their odds of complications after certain procedures, a recent study suggests.",What stair-climbing speed may say about surgery outcomes,Fox Health,2016-02-26 06:30:00 -0600
"RIO DE JANEIRO (AP) -- Often drowned out by the dire warnings and fear surrounding Zika, some medical professionals are saying that Brazil and international health officials have prematurely declared a link between the virus and what appears to be a surge in birth defects.",Some experts contend Brazil is exaggerating Zika crisis,Fox Health,2016-02-26 06:24:00 -0600
"A case study of a stillborn baby whose Brazilian mother was infected with Zika raises suspicions that the virus may be capable of doing more damage to fetal tissue than previously thought, researchers said on Thursday.","Zika infection may cause stillbirth, loss of brain tissue, report suggests",Fox Health,2016-02-26 06:00:00 -0600
A Florida cheerleader created a “promposal” using a cookie cake to ask her friend from her school’s special education classroom to the big dance.,Cheerleader asks autistic friend to prom with cookie cake,Fox Health,2016-02-26 07:00:00 -0600
"BANGKOK (Thomson Reuters Foundation) - Health experts called on Thursday for urgent action to tackle the ""global dengue pandemic"", and said the number of cases was expected to spike in some countries this year, partly because of the El Niño weather phenomenon.","Health experts press for urgent, integrated approach to tackle dengue",Fox Health,2016-02-26 06:50:00 -0600
"Eating lots of fruits and vegetables rich in flavonoid molecules might help adults minimize weight gain as they age, a recent study suggests.",Flavonoids in fruits and veggies may help fight weight gain with age,Fox Health,2016-02-26 06:45:00 -0600
"Scientists have produced rudimentary mouse sperm from stem cells in the laboratory, a step that may lead to a treatment for infertile men.","Mouse sperm made in lab, may help with infertility",Fox Health,2016-02-26 07:24:00 -0600
"A health official in the Argentine province of Cordoba reported on Friday that a woman had contracted the Zika virus without having left the country, bringing to nine the total number of cases reported nationwide.",Argentine woman contracts Zika without leaving the country,Fox Health,2016-02-26 13:02:00 -0600
The U.S. Centers for Disease Control and Prevention (CDC) on Friday reported six confirmed and probable cases of sexual transmission of the mosquito-borne Zika virus from male travelers to female non-travelers.,CDC says 6 confirmed and probable cases of Zika sexual transmission,Fox Health,2016-02-26 12:52:00 -0600
The government says Zika infections have been confirmed in nine pregnant women in the United States.,CDC: Zika infections confirmed in 9 pregnant women in US,Fox Health,2016-02-26 12:36:00 -0600
"A South Dakota teenage boy could have picked his date for his high school’s Valentine’s Winter Formal from his group of classmates, but instead he chose to take his younger sister, who is suffering from a rare cancer that has become terminal.",South Dakota teen takes 10-year-old sister with terminal disease to winter formal,Fox Health,2016-02-26 11:47:00 -0600
"A Pennsylvania third-grader with three family members battling cancer decided to shave her head in support of the youngest, her 3-year-old cousin Cooper.",Pennsylvania 8-year-old shaves head to support cousin's cancer battle,Fox Health,2016-02-26 10:18:00 -0600
"NEW YORK (AP) — The New York City Health Department is backing legislation that would ban smokeless tobacco from all ticketed sports arenas, including Yankee Stadium and Citi Field.",NYC backs legislation banning smokeless tobacco in ballparks,Fox Health,2016-02-26 07:13:00 -0600
"WASHINGTON — President Barack Obama held out the promise of medical breakthroughs Thursday as his administration moved ahead with a major project to learn how to better tailor treatments and preventive care to people’s genes, environment and lifestyle.",NIH taking first steps on huge precision medicine project,Fox Health,2016-02-26 07:07:00 -0600
"This English teen thought she might never dance again after finding out she had severe scoliosis, but a miracle bionic backbone has changed her life.",Bionic backbone helps 19-year-old with severe scoliosis cheer again,Fox Health,2016-02-26 07:30:00 -0600
"Scientists have produced rudimentary mouse sperm from stem cells in the laboratory, a step that may lead to a treatment for infertile men.",Mouse sperm made in lab may help with infertility,Fox Health,2016-02-26 07:24:00 -0600
A Canadian father’s video response to a blunt comment from a man he met in a video store is tugging at the heartstrings of people worldwide.,'The best thing that ever happened to me': Dad's emotional video on son's Down syndrome goes viral,Fox Health,2016-02-26 08:24:00 -0600
"A strain of so-called ‘super lice’ has hit a reported 25 states, causing concern and frustration among parents because the bugs can’t be killed with most over-the-counter treatments.",'Super lice' outbreak hits 25 states,Fox Health,2016-02-26 07:58:00 -0600
A newlywed bride in the U.K. died two months after complaining about shoulder pain that she had assumed was a pulled muscle.,Newlywed dies after mistaking skin cancer pain for pulled muscle,Fox Health,2016-02-26 07:40:00 -0600
"Spinning has become an increasingly popular fitness fad, with multiple studios opening across the United States each year.",Connecticut man proposes with heartwarming flash mob during spin class,Fox Health,2016-02-26 09:34:00 -0600
"Adolescents living in households with limited or uncertain availability of nutritious food are more than twice as likely as other kids to have emotional problems or conduct problems, according to a new study.",Teen mental health risk increases with food insecurity,Fox Health,2016-02-26 09:32:00 -0600
"'Screenagers' Where: John Marshall High School, 3939 Tracy St., Los Angeles When: 7 p.m. Wednesday Cost: $5. Info: You can also request screenings at screenagersmovie.com",'Screenagers' info,LA Times Health,2016-02-26 09:11:00 -0600
"Are you a screen zombie? Are you fighting with your significant other, your teenager, your parents, your best friend — even with yourself — about how much time your digital device is distracting you from real, as opposed to virtual, life? Or maybe you're so buried in your screen that you don't...",Think your kid (or you) could be a screen zombie? Take the 'Screenagers' test,LA Times Health,2016-02-26 15:45:00 -0600
Surgeons from Cleveland Clinic have performed first uterus transplant in the U.S.,Cleveland Clinic Performs First U.S. Uterus Transplant,NBC Health,2016-02-26 14:57:00 -0600
"Health officials have confirmed 9 cases of Zika virus among pregnant women in the U.S., and say they are investigating 10 more suspected cases.",CDC Confirms 9 Cases of Zika Among U.S. Pregnancies,NBC Health,2016-02-26 14:33:00 -0600
What you need to know about in vitro fertilization.,Chrissy Teigen's IVF Backlash: How Common is Baby Sex Choice?,NBC Health,2016-02-26 11:14:00 -0600
Source: Food and Drug Administration,"Contact Lens Solutions With Hydrogen Peroxide: To Avoid Injury, Follow All Instructions",NIH MedlinePlus,2016-02-26 15:06:56 -0600
"Four cases ended in either miscarriage or abortion, one involved severe birth defect","Zika Found in 9 U.S. Pregnancies, Outcomes Often Severe: CDC",NIH MedlinePlus,2016-02-26 15:00:00 -0600
Researcher says post-traumatic stress is underreported and undertreated in this age group,"Cyberbullying, Violence Linked to PTSD in Teens",NIH MedlinePlus,2016-02-26 13:00:00 -0600
"Areas linked to emotions, decision-making and memory are triggered, researchers suggest",Graphic Cigarette Warnings May Target Brain's 'Quit Centers',NIH MedlinePlus,2016-02-26 13:00:00 -0600
New data on plastic surgery trends also finds men increasingly undergoing breast reductions,"More Americans Opting for Butt Implants, Lifts",NIH MedlinePlus,2016-02-26 13:00:00 -0600
'Life-enhancing' procedure offers womb-less women a chance at pregnancy,Surgeons Perform First U.S. Uterus Transplant,NIH MedlinePlus,2016-02-26 11:00:00 -0600
"But the risks that come with an elective C-section must be considered as well, experts say","Urinary Incontinence Risk Rises Slightly After Vaginal Birth, Study Finds",NIH MedlinePlus,2016-02-26 11:00:00 -0600
Study did not find higher depression levels when parents backed children's choice,"For Transgender Kids, Support Is Key to Emotional Well-Being",NIH MedlinePlus,2016-02-26 08:00:00 -0600
"Confusion about effectiveness, safety tied to low rates of immunization among U.S. kids","Many Parents Downplay Value of Flu Shot, Poll Finds",NIH MedlinePlus,2016-02-26 08:00:00 -0600
California study found hospital admissions for abuse-linked head injuries dropped after policy enacted,Paid Family Leave Tied to Decline in Child Abuse,NIH MedlinePlus,2016-02-26 08:00:00 -0600
Regular marijuana users who started smoking before 16 had marked differences on MRI scans,"Pot Habit Early in Life May Alter Brain, Study Suggests",NIH MedlinePlus,2016-02-26 08:00:00 -0600
"Within three hours of a bout of strenuous weight training, there are significant increases in markers of tissue breakdown.",Well: Ask Well: Why Daily Weight Lifting Can Be Dangerous,New York Times Health,2016-02-26 04:45:47 -0600
"A promising new device lowered infection rates for some women, but more work and research is needed.",Editorial: Helping Women in Africa Avoid H.I.V.,New York Times Health,2016-02-26 02:21:01 -0600
Test your knowledge of this week’s health quiz.,"Well: The Weekly Health Quiz: Traveler’s Diarrhea, Pertussis, and Pregnancy",New York Times Health,2016-02-26 10:35:17 -0600
"Within three hours of a bout of strenuous weight training, there are significant increases in markers of tissue breakdown.",Ask Well: Why Daily Weight Lifting Can Be Dangerous,New York Times Health,2016-02-26 09:27:52 -0600
"Life and disability insurers sometimes set higher rates for women who suffer depression after childbirth, or decline coverage at all.",Your Money: An Insurance Penalty From Postpartum Depression,New York Times Health,2016-02-26 04:00:20 -0600
"One of the women gave birth to a baby with microcephaly, a defect that has been associated with the Zika virus, according to the Centers for Disease Control and Prevention.",Officials Report 9 New Cases of Zika Virus Among Pregnant Women Tested in U.S.,New York Times Health,2016-02-26 19:26:49 -0600
"Health groups, including the American Medical Association and the Texas Hospital Association, argue stringent rules the measure would impose are unnecessary.",Better Care or Onerous Restrictions? Texas Abortion Law Going Before Supreme Court,New York Times Health,2016-02-26 14:55:15 -0600
"Continuing care offers retirees independent living with assistance when needed, but prospective residents need to evaluate communities carefully.",Retiring: The Everything-in-One Promise of a Continuing Care Community,New York Times Health,2016-02-26 13:09:15 -0600
"Stephen Ubl, who became head of the Pharmaceutical Research and Manufacturers of America late last year, is facing rising criticism of the industry.",Top Lobbyist for Drug Makers Threads a Thicket of Outrage,New York Times Health,2016-02-26 11:45:05 -0600
"BUENOS AIRES (Reuters) - A health official in the Argentine province of Cordoba reported on Friday that a woman had contracted the Zika virus without having left the country, bringing to nine the total number of cases reported nationwide.",Argentine woman contracts Zika without leaving the country,Reuters Health News,2016-02-26 09:09:59 -0600
"CHICAGO (Reuters) - A study of nine pregnant women from the United States who traveled to countries where the Zika virus was circulating shows two had miscarriages, two had abortions, two had apparently healthy children, and one child was born with severe microcephaly, U.S. health officials said on Friday.",U.S. study of nine pregnant women who traveled shows Zika virus in some,Reuters Health News,2016-02-26 13:31:02 -0600
"(Reuters) - The U.S. Centers for Disease Control and Prevention on Friday advised pregnant women to not travel to the Aug. 5-21 Olympics summer games to be held in Rio de Janeiro, citing the mosquito-borne Zika virus.",CDC advises pregnant women against travel to Summer Olympics in Rio,Reuters Health News,2016-02-26 18:01:31 -0600
(Reuters) - The U.S. Centers for Disease Control and Prevention (CDC) on Friday reported six confirmed and probable cases of sexual transmission of the mosquito-borne Zika virus from male travelers to female non-travelers.,CDC says six confirmed and probable cases of Zika sexual transmission,Reuters Health News,2016-02-26 12:44:34 -0600
"(Reuters Health) – Adolescents living in households with limited or uncertain availability of nutritious food are more than twice as likely as other kids to have emotional problems or conduct problems, according to a new study.",Teen mental health risk increases with food insecurity,Reuters Health News,2016-02-26 09:32:09 -0600
"LONDON (Reuters) - Bristol-Myers Squibb has pulled ahead in the race to dominate the hot new cancer immunotherapy market but Merck & Co, Roche and AstraZeneca still have important opportunities to close the gap.",Rivals chase Bristol-Myers in cancer immunotherapy drug race,Reuters Health News,2016-02-26 08:11:00 -0600
"(Reuters) - Gilead Sciences Inc's experimental cocktail to treat HIV received a green light from European regulators on Friday, boosting the chances of the drug being formally approved by the European Commission.",Gilead's HIV drug gets closer to getting Europe approval,Reuters Health News,2016-02-26 07:46:31 -0600
"NEW YORK(Reuters) - The $72 million verdict this week against Johnson & Johnson in a U.S. case alleging links between talc-based powder and ovarian cancer has prompted global headlines, social media buzz and calls to lawyers from would-be plaintiffs.",Big verdict doesn't assure more wins for plaintiffs in talc-cancer cases,Reuters Health News,2016-02-26 07:09:54 -0600
"LONDON/STOCKHOLM (Reuters) - Sweden should become the new home of the European Medicines Agency (EMA) if Britons vote to leave the European Union in a June referendum, according to the head of the Swedish pharmaceutical association.",Swedish industry wants European medicines agency if UK quits EU,Reuters Health News,2016-02-26 09:46:57 -0600
"NEW YORK (Reuters) - Modern cancer drugs supercharge immune systems, target specific gene mutations and pack modified viruses into vaccines. Amid the increasing sophistication, one investigational treatment stands out for its simplicity.",Old red dye shows promise as new cancer foe,Reuters Health News,2016-02-26 07:01:16 -0600
"(Reuters) - More than 200 people treated at a New Jersey medical center may have been exposed to HIV or hepatitis B or C because of a former employee accused of tampering with drugs, the hospital said on Thursday.","More than 200 patients at NJ hospital possibly exposed to HIV, hepatitis",Reuters Health News,2016-02-26 01:33:26 -0600
"(Reuters Health) - Checking how fast people can climb stairs before surgery might help predict their odds of complications after certain procedures, a recent study suggests.",What stair-climbing speed may say about surgery outcomes,Reuters Health News,2016-02-26 04:27:41 -0600
"(Reuters) - Pregnant women should consider not traveling to the 2016 Olympic Games in Brazil due to the risk of Zika virus infection, the U.S. Centers for Disease Control and Prevention said on Friday.",CDC cautions pregnant women against travel to Rio Olympics,Reuters Health News,2016-02-26 20:23:42 -0600
"RIO DE JANEIRO (Reuters) - Even as athletes grow increasingly concerned about the outbreak of the Zika virus in Brazil, the organizing committee for the August Olympics in Rio de Janeiro said it will charge national delegations to have mosquito screens on athletes' rooms.",Rio Olympics to charge teams for mosquito screens to prevent Zika,Reuters Health News,2016-02-26 18:03:36 -0600
"(Reuters Health) - On the question of whether the population would benefit if people cut back on salt, researchers fall into two camps, according to a new report.",Researchers with opposing views on salt intake are ignoring each other,Reuters Health News,2016-02-26 16:43:37 -0600
"BUENOS AIRES (Reuters) - An Argentine woman has contracted Zika without having left the country, suggesting the virus was sexually transmitted, a health official in Cordoba province said on Friday, bringing to nine the number of cases reported nationwide.",Argentina woman contracts Zika without leaving the country,Reuters Health News,2016-02-26 13:33:15 -0600
"(Reuters) - Surgeons in Cleveland have performed the first uterus transplant in the United States, an Ohio medical center said on Thursday.",Ohio hospital performs first uterus transplant in the U.S.,Reuters Health News,2016-02-26 13:12:02 -0600
"(Reuters Health) - Transgender kids who transform their appearance to match their gender identity rather than their sex assigned at birth may not necessarily experience mental health problems more often than other children, a small U.S. study suggests.",Transgender kids have good mental health when allowed to be themselves,Reuters Health News,2016-02-26 15:00:14 -0600
"TAMPA, Fla. (Reuters) - A Florida appellate court on Friday ordered the enforcement of a state law that requires women to wait 24 hours before getting an abortion, reversing an injunction imposed last year before it was due to take effect.",Court orders abortion waiting period to be enforced in Florida,Reuters Health News,2016-02-26 12:46:09 -0600
"CHICAGO (Reuters) - A study of nine pregnant women from the United States who traveled to countries where the Zika virus was circulating shows a greater-than-expected number of fetal infections and brain abnormalities, U.S. health officials said on Friday.",U.S. study of nine pregnant travelers raises new worries about Zika,Reuters Health News,2016-02-26 21:09:59 -0600
"(Reuters Health) - Even as opiate abuse has become a growing problem in the U.S., overdose deaths involving sedatives and antiseizure medications in the benzodiazepine category have also risen steeply, according to a recent study.","Benzodiazepine prescriptions, overdose deaths on the rise in U.S.",Reuters Health News,2016-02-26 15:13:06 -0600
New research demonstrates novel drug discovery paradigm to target the aggregation of the Tau protein linked to the onset of Alzheimer's and other related neurodegenerative diseases.,Drug discovery paradigm targets Tau protein aggregation linked to the Alzheimer's disease,Science Daily Health,2016-02-26 10:52:15 -0600
"Homeless people in their fifties have more geriatric conditions than those living in homes who are decades older, according to researchers who are following 350 people who are homeless and aged 50 and over, in Oakland.","Homeless people suffer geriatric conditions decades early, study shows",Science Daily Health,2016-02-26 07:57:20 -0600
"Researchers are using 3-D printers to develop a low cost, point-of-care device that can quickly detect anemia. Anemia is a condition in which the blood does not have enough healthy red blood cells to transport oxygen to the body's organs. It affects 2 billion people worldwide, including more than half of preschool children and pregnant women in developing countries and at least 30 percent of children and women in industrialized nations.",Researchers develop 3-D printed diagnostic device that can rapidly detect anemia,Science Daily Health,2016-02-26 07:15:34 -0600
"Researchers are working to advance the state of knowledge about human factors aspects of autonomous passenger vehicles, including an assessment of the level of drivers' trust in the autonomous car, and how drivers will respond best to verbal prompts alerting them to driving conditions and the state of the vehicle.",Who(what)'s driving and when?,Science Daily Health,2016-02-26 07:15:32 -0600
"When judging the character of a friend, co-worker or potential romantic partner, pay attention to little acts of kindness or cruelty because these are likely part of a consistent behavioral pattern, suggests new research.","People stay true to moral colors, studies find",Science Daily Health,2016-02-26 07:15:30 -0600
"A new study, believed to be the first to look at the mental health of transgender children who have “socially transitioned,” finds that they had rates of depression and anxiety no higher than two control groups of children. The findings challenge long-held assumptions that mental health problems in transgender children are inevitable, or even that being transgender is itself a type of mental disorder.",Transgender children supported in their identities show positive mental health,Science Daily Health,2016-02-26 07:15:28 -0600
"Women who prefer physically formidable and dominant mates (PPFDM) tend to feel more at risk of crime regardless of the situation or risk factors present, according to new research.",Women who feel more at risk of crime also prefer physically dominant partners,Science Daily Health,2016-02-26 07:14:02 -0600
"New research adds an extra dimension to the known set of human proteins. Genes can shift their expression towards alternative protein versions (proteoforms) that rival their full length counterparts in stability. For that reason, the diversity of human proteins seems to be fundamentally underestimated, and the single gene-single protein theory has once again debunked.",New research adds additional layer of complexity to human protein landscape,Science Daily Health,2016-02-26 07:13:26 -0600
"How do epileptic seizures develop? A new model may help to answer this question. Physicists have developed a model whose behavior -- although based on strict rules -- can apparently change spontaneously. There are also changes of this type in nature, for example, in the development of migraine attacks or epileptic seizures. The mechanism, described for the first time by the researchers, could help to better understand extreme events such as these.",Seizures and other extreme events in the brain,Science Daily Health,2016-02-26 07:12:00 -0600
"Behavioral laterality, or left- or right-handedness, has been reported in many animals, including humans, chimpanzees, toads, rats, mice, and invertebrates such as crustaceans and insects. Now researchers have shed light on the development of behavioral laterality (left-/right-handedness) in a scale-eating cichlid from Africa's Lake Tanganyika.",Research team sheds light on 'rightie' or 'leftie' behavior in a scale-eating cichlid,Science Daily Health,2016-02-26 07:11:57 -0600
"You may think you are doing the right back exercises to help your back pain, but a new app coupled with a wristband will help you—and your doctors—to figure out if this is true.",Wristband and an app for a better back,Science Daily Health,2016-02-26 07:11:50 -0600
A breakthrough in understanding human skin cells offers a pathway for new anti-aging treatments.,Scientists make significant anti-aging breakthrough,Science Daily Health,2016-02-26 07:09:47 -0600
"The number of men smoking tobacco in India rose by more than one-third to 108 million between 1998 and 2015, according to a new study.",Study finds 36 percent increase in number of male smokers in India,Science Daily Health,2016-02-26 12:36:09 -0600
